Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69
0	2	2	2	2	3	3	3	3	3	3	3	10	4	4	4	4	3	3	4	4	4	10	4	4	1	4	4	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	3	3	1	1	1	1	1	1	2	7	5	5	1	1	1	1	1	1	1	1	1	1	5	5	5	5	1	5	1	1	3	3	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	10	3	3	1	6	1	1	4	4	10	10	10	10	4	4	3	10	3	3	3	3	6	3	1	6	2	2	1	5	1	1
10	2	2	2	2	3	3	3	3	3	3	3	10	4	4	4	4	3	3	4	4	10	10	4	4	2	4	10	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	3	3	1	1	1	1	1	1	3	7	1	5	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	2	7	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	10	2	3	2	2	1	5	10	10	3	10	10	10	4	4	3	10	3	3	3	3	3	3	1	3	1	2	1	1	1	1
20	2	2	2	2	3	3	3	3	3	3	3	10	4	4	4	4	3	3	4	4	10	10	4	4	3	4	3	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	3	3	1	1	1	1	1	1	2	7	5	5	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	6	3	6	6	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	6	3	2	6	1	5	3	10	10	10	10	10	4	4	3	10	3	3	3	3	3	3	1	3	1	2	1	1	1	1
30	2	2	2	2	3	3	3	3	7	3	3	10	4	4	4	4	3	3	4	4	4	10	4	4	3	4	3	4	10	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	3	3	1	1	1	1	1	1	2	7	5	5	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	6	3	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	10	3	3	10	3	10	7	3	2	7	1	2	4	4	10	10	10	10	4	4	3	10	3	3	7	7	7	7	2	7	2	2	1	2	1	1
40	2	2	2	2	3	3	3	3	3	3	4	10	4	4	4	4	4	3	4	4	10	10	4	4	2	4	4	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	3	3	5	1	1	1	1	1	2	7	2	5	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	5	3	3	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3	3	3	3	10	2	3	5	2	1	5	4	10	4	4	4	4	4	4	4	4	3	4	3	3	3	3	1	3	1	2	1	1	1	1
50	2	2	2	2	3	3	3	3	3	3	3	10	4	4	4	4	3	3	10	4	4	10	4	4	1	4	4	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	7	2	3	1	1	1	1	1	1	3	7	1	5	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	2	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	10	1	3	1	1	1	1	4	4	4	10	4	4	4	4	3	4	3	3	3	3	3	3	1	3	1	2	1	1	1	1
60	2	2	2	2	3	3	3	3	3	3	7	10	4	4	4	4	3	3	10	4	10	10	4	4	3	4	3	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	3	3	5	1	1	1	1	1	2	7	5	5	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	5	5	2	3	1	5	1	1	1	1	1	1	5	1	1	5	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	3	1	1	10	10	4	10	10	10	4	4	3	10	2	7	3	3	2	3	1	2	1	2	1	1	1	1
70	2	2	2	2	7	3	3	3	3	3	2	10	4	4	4	4	10	3	4	4	4	10	4	4	2	4	4	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	7	2	3	1	1	1	1	1	1	2	7	2	5	1	1	1	1	1	1	1	1	1	1	2	2	5	5	1	5	1	1	2	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	3	3	3	3	3	10	2	3	2	2	1	5	4	4	10	10	10	10	4	4	2	10	2	2	3	3	2	7	1	2	1	2	1	1	1	1
80	2	2	2	2	3	3	3	3	3	3	3	10	4	4	4	4	4	3	4	4	4	10	4	4	1	4	3	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	3	3	1	1	1	1	1	1	1	7	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	1	3	1	1	1	1	4	4	4	4	4	4	4	4	3	4	3	3	3	3	3	3	1	3	1	2	1	1	1	1
90	2	2	2	2	3	3	3	3	3	3	2	10	4	4	4	4	3	3	3	4	10	10	4	4	1	4	4	4	4	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	3	3	1	1	1	1	1	1	2	7	5	5	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	4	1	3	1	1	1	1	10	10	3	3	4	10	4	4	2	4	2	2	3	3	2	3	1	2	1	2	1	1	1	1
